Entity ID,Description,Creator Label,Input Text
http://www.wikidata.org/entity/Q17275980,N/A,Simon de Vlieger,Beach View
http://www.wikidata.org/entity/Q109409933,N/A,Ramon Casas,Portrait of Santiago Rusiñol
http://www.wikidata.org/entity/Q21453215,N/A,Rembrandt,John the Baptist Preaching
http://www.wikidata.org/entity/Q65024562,N/A,Rembrandt,Christ disputing with the doctors
http://www.wikidata.org/entity/Q79134298,N/A,Emil Carlsen,Study in Grey
http://www.wikidata.org/entity/Q88311864,N/A,Pierre Auguste Renoir,Woman tying her shoe
http://www.wikidata.org/entity/Q71629143,N/A,Utagawa Kuniyoshi,Taira ghost
http://www.wikidata.org/entity/Q19923979,N/A,Charles Gleyre,Oriental Lady
http://www.wikidata.org/entity/Q20433357,N/A,Dorrit Black,Mirmande (with Surrounding Hills)
http://www.wikidata.org/entity/Q21175364,N/A,John William Waterhouse,A Female Study
http://www.wikidata.org/entity/Q119749998,N/A,Thomas Lawrence,The Countess of Aberdeen
http://www.wikidata.org/entity/Q98149907,N/A,Jacob Ochtervelt,the Music Lesson
http://www.wikidata.org/entity/Q102188599,N/A,Salvador Dali,Baby Map of the World
http://www.wikidata.org/entity/Q119693875,N/A,James Charles,Sussex Downs
http://www.wikidata.org/entity/Q19327619,N/A,Judith Leyster,A Game of Cards
http://www.wikidata.org/entity/Q3099894,N/A,William Adolphe Bouguereau,Alone in the world
http://www.wikidata.org/entity/Q3630748,N/A,Artemisia Gentileschi,Self-portrait as a Female Martyr
http://www.wikidata.org/entity/Q28565235,N/A,Georg Baselitz,Rebel
http://www.wikidata.org/entity/Q17276074,N/A,Hendrick Avercamp,Schaatsenrijden in Een Dorp
http://www.wikidata.org/entity/Q17633117,N/A,Gustave Moreau,The Unicorns
http://www.wikidata.org/entity/Q70629228,N/A,Pierre Auguste Renoir,Spring Bouquet
http://www.wikidata.org/entity/Q28540091,N/A,Walter Sickert,Woman Washing her Hair
http://www.wikidata.org/entity/Q119009441,N/A,George Lambert,Landscape near a Coastal Inlet
http://www.wikidata.org/entity/Q119724449,N/A,Jeremy Henderson,"Theatre, Stage, Landscape"
http://www.wikidata.org/entity/Q61409256,N/A,Henri Matisse,Still Life With Lemons
http://www.wikidata.org/entity/Q16641825,N/A,Arkhip Kuindzhi,Daryal pass. Moonlight Night
http://www.wikidata.org/entity/Q609572,N/A,Paul Gauguin,Spirit of the Dead Watching
http://www.wikidata.org/entity/Q269342,N/A,Leonardo da Vinci,The Virgin of the Rocks
http://www.wikidata.org/entity/Q20086647,N/A,Akseli Gallen-Kallela,Marie Gallén at the Kuhmoniemi-bridge
http://www.wikidata.org/entity/Q119352604,N/A,John Bratby,Sunflowers and Sun-Crossed Sky in Summer
http://www.wikidata.org/entity/Q5054118,N/A,Martin Johnson Heade,Cattleya Orchid and Three Hummingbirds
http://www.wikidata.org/entity/Q20442828,N/A,Grace Cossington Smith,Quaker girl
http://www.wikidata.org/entity/Q50818249,N/A,James Ward,Sketch for 'The Family Compact'
http://www.wikidata.org/entity/Q118985779,N/A,John Riley,Thomas Marsham of Stratton Strawless
http://www.wikidata.org/entity/Q22034127,N/A,Eleanor Fortescue-Brickdale,Queen Katharine
http://www.wikidata.org/entity/Q106769425,N/A,Gene Davis,Red Baron
http://www.wikidata.org/entity/Q1247110,N/A,Pieter Bruegel yr Hynaf,Landscape with the Fall of Icarus
http://www.wikidata.org/entity/Q18547075,N/A,Anders Zorn,Our daily bread
http://www.wikidata.org/entity/Q52287212,N/A,Paul Gauguin,Portrait of Claude Antoine Charles Favre
http://www.wikidata.org/entity/Q19882883,N/A,Kenzo Okada,Solstice
http://www.wikidata.org/entity/Q78681547,N/A,Pierre Auguste Renoir,Leonard Renoir
http://www.wikidata.org/entity/Q46927848,N/A,"Edward Henry, I Potthast",Long Beach
http://www.wikidata.org/entity/Q19939031,N/A,Pieter de Hooch,A Dutch Courtyard
http://www.wikidata.org/entity/Q18687774,N/A,Juan Gris,Carafe and Book
http://www.wikidata.org/entity/Q98148407,N/A,John Everett Millais,Waiting
http://www.wikidata.org/entity/Q74036782,N/A,Salvator Rosa,Three Soldiers
http://www.wikidata.org/entity/Q20201928,N/A,Frederic Edwin Church,New England Scenery
http://www.wikidata.org/entity/Q20443511,N/A,Ethel Carrick,In the Luxembourg Gardens
http://www.wikidata.org/entity/Q19899793,N/A,Thomas Cole,Ruined Castle and River
http://www.wikidata.org/entity/Q111190461,N/A,Eugene de Blaas,The Watercarrier
http://www.wikidata.org/entity/Q63863896,N/A,Edgar Degas,Jockey
http://www.wikidata.org/entity/Q20635255,N/A,John Frederick Kensett,Bash Bish Falls
http://www.wikidata.org/entity/Q3603728,N/A,Georges Seurat,Clothes on the Grass
http://www.wikidata.org/entity/Q27966324,N/A,Christina Robertson,Portrait of Princess Zinaida Yusupova
http://www.wikidata.org/entity/Q1122537,N/A,Caravaggio,"Jupiter, Neptune and Pluto"
http://www.wikidata.org/entity/Q117213448,N/A,Jindrich Styrsky,From My Diary
http://www.wikidata.org/entity/Q30075679,N/A,Franz Marc,Woman in the Wind by the Sea
http://www.wikidata.org/entity/Q20771718,N/A,John Singleton Copley,John Hancock
http://www.wikidata.org/entity/Q40669982,N/A,Canaletto,London: Westminster Bridge under Repair
http://www.wikidata.org/entity/Q3697588,N/A,Donato Bramante,Christ at the Column
http://www.wikidata.org/entity/Q17323588,N/A,David Bailly,Jonge Man Met Bontmuts
http://www.wikidata.org/entity/Q18890473,N/A,Edvard Munch,Meeting
http://www.wikidata.org/entity/Q119499208,N/A,William Orpen,The Chess Players
http://www.wikidata.org/entity/Q119843897,N/A,Jacob Jordaens,Return of the Holy Family from Egypt
http://www.wikidata.org/entity/Q7714586,N/A,Charles Willson Peale,The Artist in His Museum
http://www.wikidata.org/entity/Q11898687,N/A,Akseli Gallen-Kallela,"By the River of Tuonela, study for the Jusélius Mausoleum frescos"
http://www.wikidata.org/entity/Q2294441,N/A,Rembrandt,Danae
http://www.wikidata.org/entity/Q19973625,N/A,Viktor Vasnetsov,A knight
http://www.wikidata.org/entity/Q77878439,N/A,Walter Osborne,"Apple Gathering, Quimperlé"
http://www.wikidata.org/entity/Q120026143,N/A,Palma il Giovane,The Dead Christ Supported by An Angel with Two Putti Each Supporting a Cero
http://www.wikidata.org/entity/Q18707135,N/A,Hieronymus Bosch,Terrestrial Paradise
http://www.wikidata.org/entity/Q14614445,N/A,Francesco Hayez,Ulysses at the court of Alcinous
http://www.wikidata.org/entity/Q119831601,N/A,James Ward,The Ladies Elizabeth and Georgiana Stanhope
http://www.wikidata.org/entity/Q23944659,N/A,Robert Spencer,Woman Ironing
http://www.wikidata.org/entity/Q119046328,N/A,Thomas Sully,The Love Letter
http://www.wikidata.org/entity/Q119798686,N/A,John Russell,Captain Braithwaite
http://www.wikidata.org/entity/Q20268710,N/A,William Baziotes,Cyclops
http://www.wikidata.org/entity/Q17627376,N/A,Frans Hals,Catharina Hooft with her Nurse
http://www.wikidata.org/entity/Q29585693,N/A,Jean Fouquet,Etienne Chevalier with St. Stephen
http://www.wikidata.org/entity/Q52145305,N/A,Gerard van Honthorst,"Princess Louise Hollandine, Princess Palatine, Abbess of Maubuisson, Pontoise"
http://www.wikidata.org/entity/Q28114542,N/A,Eduard Isabekyan,Portrait of Derenik Demirchyan
http://www.wikidata.org/entity/Q119173633,N/A,John Duncan Fergusson,"The Breeze, Antibes"
http://www.wikidata.org/entity/Q28006469,N/A,Gustav Klimt,Josef Lewinsky
http://www.wikidata.org/entity/Q79889792,N/A,Albert Marquet,View of Toulon Harbour
http://www.wikidata.org/entity/Q20808739,N/A,Jean-Baptiste Camille Corot,Ville d'Avray
http://www.wikidata.org/entity/Q119140648,N/A,Luke Fildes,Italian Scene
http://www.wikidata.org/entity/Q28533097,N/A,Henri Matisse,Notre Dame
http://www.wikidata.org/entity/Q119032864,N/A,Thomas Lawrence,Thomas William Coke
http://www.wikidata.org/entity/Q21712046,N/A,Claude Monet,The Thaw at Vetheuil
http://www.wikidata.org/entity/Q20443671,N/A,Frederic Leighton,Winding the Skein
http://www.wikidata.org/entity/Q29655276,N/A,Peter Paul Rubens,The Meeting of Abraham and Melchisedek
http://www.wikidata.org/entity/Q119918796,N/A,Stanley Spencer,The furnace man
http://www.wikidata.org/entity/Q19912836,N/A,William Adolphe Bouguereau,Young Mother Gazing At Her Child
http://www.wikidata.org/entity/Q3613745,N/A,Amedeo Modigliani,The Amazon
http://www.wikidata.org/entity/Q20182262,N/A,Pierre Auguste Renoir,Figures on the Beach
http://www.wikidata.org/entity/Q28549112,N/A,Peter Blake,Portrait of David Hockney in a Hollywood Spanish Interior
http://www.wikidata.org/entity/Q114770520,N/A,Jean-Baptiste-Camille Corot,The Young Woman of Albano
http://www.wikidata.org/entity/Q50821540,N/A,George Morland,Visit to the Child at Nurse
http://www.wikidata.org/entity/Q29230392,N/A,Adriaen Brouwer,Peasants Smoking And Drinking
http://www.wikidata.org/entity/Q4318013,N/A,Ivan Kramskoy,Inconsolable grief
http://www.wikidata.org/entity/Q28042444,N/A,Georges Braque,Fishing boats
http://www.wikidata.org/entity/Q118988494,N/A,John Riley,Frances Russell
http://www.wikidata.org/entity/Q29837745,N/A,Horace Vernet,Philippe Lenoir
http://www.wikidata.org/entity/Q72793670,N/A,Anders Zorn,The Battleship baltimore In Stockholm Harbor
http://www.wikidata.org/entity/Q119022024,N/A,Thomas Lawrence,Mrs Cecilia Lock
http://www.wikidata.org/entity/Q568100,N/A,Rembrandt,The descent from the cross
http://www.wikidata.org/entity/Q17491778,N/A,Berthe Morisot,Young girl in a ball gown
http://www.wikidata.org/entity/Q19925229,N/A,William Adolphe Bouguereau,The Countess de Montholon
http://www.wikidata.org/entity/Q109853149,N/A,Albert Anker,Die Ziviltrauung
http://www.wikidata.org/entity/Q79299377,N/A,Charles Marion Russell,Through the Alkali
http://www.wikidata.org/entity/Q20540088,N/A,Henri Fantin-Latour,Roses in a Glass Vase
http://www.wikidata.org/entity/Q119656168,N/A,John Bratby,Basin with Green Soap
http://www.wikidata.org/entity/Q26913037,N/A,Jean Auguste Dominique Ingres,Luigi Cherubini
http://www.wikidata.org/entity/Q28060244,N/A,Salomon van Ruysdael,Winterlandschap Met Boerderij En Paardesleeën Op Het Ijs
http://www.wikidata.org/entity/Q104773762,N/A,James Tissot,Chrysanthemums
http://www.wikidata.org/entity/Q18686294,N/A,James McNeill Whistler,Harmony in Blue and Gold: The Little Blue Girl
http://www.wikidata.org/entity/Q119084261,N/A,James Webb,St Michael's Mount
http://www.wikidata.org/entity/Q11694929,N/A,Domenico Ghirlandaio,The Birth of Mary
http://www.wikidata.org/entity/Q119824219,N/A,Louis Vivin,Venice: Canal Scene with a Bridge
http://www.wikidata.org/entity/Q119085021,N/A,George Hemming Mason,"Evening, near Southport"
http://www.wikidata.org/entity/Q65022910,N/A,Kathe Kollwitz,The Widow I
http://www.wikidata.org/entity/Q33123458,N/A,James Tissot,Jephthah's Daughter
http://www.wikidata.org/entity/Q119694668,N/A,Winston Churchill,Mimizan Lake
http://www.wikidata.org/entity/Q20555625,N/A,Peter Paul Rubens,Mercury and a Sleeping Herdsman
http://www.wikidata.org/entity/Q20201690,N/A,Frederic Edwin Church,"Grand Manan Island, Bay of Fundy"
http://www.wikidata.org/entity/Q19888041,N/A,Beauford Delaney,Portrait of Howard Swanson
http://www.wikidata.org/entity/Q17328692,N/A,Anton Mauve,Trekvaart
http://www.wikidata.org/entity/Q20170310,N/A,Robert Lewis Reid,Fleur-De-LIs
http://www.wikidata.org/entity/Q59539273,N/A,Alfred Manessier,La Sève
http://www.wikidata.org/entity/Q119721677,N/A,George Harvey,"John Beveridge, Esq"
http://www.wikidata.org/entity/Q50316029,N/A,Jay DeFeo,The Verónica
http://www.wikidata.org/entity/Q28554285,N/A,William Turnbull,No. 1
http://www.wikidata.org/entity/Q20540553,N/A,Childe Hassam,Marechal Niel Roses
http://www.wikidata.org/entity/Q119379869,N/A,Graham Sutherland,Swimmer
http://www.wikidata.org/entity/Q27971826,N/A,Henri Fantin-Latour,Peonies in a Vase
http://www.wikidata.org/entity/Q20538104,N/A,Bartolomeo Passerotti,Portrait of a Man Playing a Lute
http://www.wikidata.org/entity/Q23940568,N/A,Karl Knaths,Cylinders
http://www.wikidata.org/entity/Q20442959,N/A,John Hoyland,15.10.67
http://www.wikidata.org/entity/Q88022524,N/A,Rosa Bonheur,Sheep in a Landscape
http://www.wikidata.org/entity/Q113307063,N/A,Childe Hassam,A City Fairyland
http://www.wikidata.org/entity/Q3632485,N/A,Titian,The Bacchanal of the Andrians
http://www.wikidata.org/entity/Q28129580,N/A,Pierre Auguste Renoir,Bust of a Woman
http://www.wikidata.org/entity/Q20416827,N/A,James Tissot,An Interesting Story
http://www.wikidata.org/entity/Q106357207,N/A,John Singer Sargent,Corfu
http://www.wikidata.org/entity/Q50868456,N/A,Richard Eurich,The British Power Boat Company
http://www.wikidata.org/entity/Q76341878,N/A,Hans Baldung,The Erection of the Cross
http://www.wikidata.org/entity/Q20771598,N/A,John Singer Sargent,The Sphinx
http://www.wikidata.org/entity/Q114708951,N/A,Constant Permeke,Landscape with Haystacks
http://www.wikidata.org/entity/Q17986845,N/A,Salvador Dali,Mae West Lips Sofa
http://www.wikidata.org/entity/Q60477037,N/A,Bernardo Strozzi,The Healing of Tobit
http://www.wikidata.org/entity/Q119684413,N/A,Frederick George Cotman,Spellbound
http://www.wikidata.org/entity/Q19925219,N/A,William Adolphe Bouguereau,Portrait of Monsieur M.
http://www.wikidata.org/entity/Q7755915,N/A,Henri Matisse,The Painter and his Model
http://www.wikidata.org/entity/Q112635858,N/A,Frank Weston Benson,Figure in a Room
http://www.wikidata.org/entity/Q21056477,N/A,Frida Kahlo,The Broken Column
http://www.wikidata.org/entity/Q477764,N/A,John Everett Millais,The Blind Girl
http://www.wikidata.org/entity/Q65024623,N/A,Rembrandt,The hog
http://www.wikidata.org/entity/Q15130000,N/A,Mary Cassatt,Woman with a Pearl Necklace
http://www.wikidata.org/entity/Q105636963,N/A,Berthe Morisot,Woman with a Child in a Boat
http://www.wikidata.org/entity/Q118502192,N/A,Valentin Serov,Children. Sasha and Yura Serov
http://www.wikidata.org/entity/Q26692025,N/A,Abraham Storck,Een rivierzicht
http://www.wikidata.org/entity/Q3622793,N/A,Pablo Picasso,Seated harlequin
http://www.wikidata.org/entity/Q119287187,N/A,William Scott,Cornish Harbour
http://www.wikidata.org/entity/Q17342078,N/A,Nicolaes Maes,Woman spinning
http://www.wikidata.org/entity/Q77485873,N/A,Pierre Daura,The Couple
http://www.wikidata.org/entity/Q20800411,N/A,Hugo Simberg,Death Listens
http://www.wikidata.org/entity/Q23837030,N/A,Hendrick Avercamp,Winter Landscape with Ice Skaters
http://www.wikidata.org/entity/Q28797411,N/A,Lucas Cranach the Elder,Paradise
http://www.wikidata.org/entity/Q11081286,N/A,Joan Miro,The Table (Still Life with Rabbit)
http://www.wikidata.org/entity/Q119403669,N/A,Josef Herman,Men at Table
http://www.wikidata.org/entity/Q84999147,N/A,Julio Romero de Torres,Ofrenda al arte del toreo
http://www.wikidata.org/entity/Q20187209,N/A,George Catlin,"The White Cloud, Head Chief of the Iowa"
http://www.wikidata.org/entity/Q6901173,N/A,Dante Gabriel Rossetti,Monna Rosa
http://www.wikidata.org/entity/Q26250691,N/A,Dmitry Levitzky,Portrait of Catherine II of Russia
http://www.wikidata.org/entity/Q119741295,N/A,Henry Herbert La Thangue,A Provençal Fountain
http://www.wikidata.org/entity/Q119112043,N/A,James Webb,"Seville, Spain"
http://www.wikidata.org/entity/Q52634209,N/A,Alice Neel,Dana Gordon
http://www.wikidata.org/entity/Q27074252,N/A,Ernst Ludwig Kirchner,Davos in Summer
http://www.wikidata.org/entity/Q100353528,N/A,Amrita Sher-Gil,Woman on Charpai
http://www.wikidata.org/entity/Q46927516,N/A,Alexej von Jawlensky,Sitzende Frau
http://www.wikidata.org/entity/Q104535153,N/A,Gerard Terborch,Officer Writing a Letter
http://www.wikidata.org/entity/Q21725156,N/A,Bartolome Esteban Murillo,The Rest on the Flight into Egypt
http://www.wikidata.org/entity/Q46633813,N/A,Henry Ossawa Tanner,The Good Shepherd
http://www.wikidata.org/entity/Q20536822,N/A,Cornelis Norbertus Gysbrechts,Trompe l'oeil
http://www.wikidata.org/entity/Q102213393,N/A,Salvador Dali,Study of a Female Nude
http://www.wikidata.org/entity/Q113953912,N/A,Otto Mueller,Landschaft Mit Badenden
http://www.wikidata.org/entity/Q19883960,N/A,Pablo Picasso,Seated woman
http://www.wikidata.org/entity/Q11821614,N/A,Vincent van Gogh,Wheat Field at Auvers with White House
http://www.wikidata.org/entity/Q20537426,N/A,Gene Davis,Looking Glass
http://www.wikidata.org/entity/Q38686837,N/A,Samuel Morse,Sketch for the Chapel of the Virgin at Subiaco
http://www.wikidata.org/entity/Q119140199,N/A,Laslett John Pott,"Priscilla, the Courtship of Miles Standish"
http://www.wikidata.org/entity/Q15615053,N/A,Jean Auguste Dominique Ingres,"Amedee-David, the Comte de Pastoret"
http://www.wikidata.org/entity/Q2715353,N/A,Antonello da Messina,St. Jerome in His Study
http://www.wikidata.org/entity/Q21675399,N/A,Maxime Maufra,Cornfield in the Valley of Saint-Jean-du-Doigt
http://www.wikidata.org/entity/Q61395670,N/A,Katsushika Hokusai,Portrait of a man of noble birth with a book
http://www.wikidata.org/entity/Q20634696,N/A,Eastman Johnson,Winnowing Grain
http://www.wikidata.org/entity/Q119738524,N/A,Laura Knight,A Dressing Room at Drury Lane
http://www.wikidata.org/entity/Q19905236,N/A,Henry Raeburn,The Drummond Children
http://www.wikidata.org/entity/Q119023128,N/A,John Hoppner,Lady Elizabeth Howard
http://www.wikidata.org/entity/Q119265618,N/A,Paul Nash,Landscape (verso)
http://www.wikidata.org/entity/Q21693144,N/A,Vincent van Gogh,Wheat Field behind Saint-Paul Hospital with a Reaper
http://www.wikidata.org/entity/Q119347400,N/A,John Bratby,Protracted Summer on the Water
http://www.wikidata.org/entity/Q20198449,N/A,Edward Burne-Jones,The Arming of Perseus
http://www.wikidata.org/entity/Q28542210,N/A,Stanley Spencer,The Roundabout
http://www.wikidata.org/entity/Q20487789,N/A,Arthur Streeton,The Gloucester Buckets
http://www.wikidata.org/entity/Q62010091,N/A,Carle Vernet,Portrait De François Michel Denis De Hansy
http://www.wikidata.org/entity/Q119139557,N/A,John Varley,"Medical College Hospital, Calcutta"
http://www.wikidata.org/entity/Q78729075,N/A,Max Beckmann,Sinking of the Titanic
http://www.wikidata.org/entity/Q20268626,N/A,Claude Monet,"Stacks of Wheat (End of Day, Autumn)"
http://www.wikidata.org/entity/Q23929017,N/A,Bartolome Esteban Murillo,The Virgin of the Rosary
http://www.wikidata.org/entity/Q26220109,N/A,Vincent van Gogh,Two Hands
http://www.wikidata.org/entity/Q21725511,N/A,George Dawe,Portrait of Osip V. Ilovaisky (1775-1839) (10th)
http://www.wikidata.org/entity/Q30804152,N/A,Gerard Terborch,Music Lesson
